球员,号码,出场时间,首发,进攻篮板,防守篮板,助攻,犯规,抢断,失误,盖帽,扣篮,被侵,快攻,得分,Game_ID,球队,对手,2分中,2分投,3分中,3分投,罚球中,罚球投
贺希宁,0,24,1,0,3,0,1,1,0,0,0,1,0/0,4,2019202000077,深圳,八一,2,2,0,3,0,1
沈梓捷,11,26,0,0,3,3,3,0,1,2,3,5,0/0,19,2019202000077,深圳,八一,8,12,0,0,3,7
顾全,12,28,0,1,4,0,2,1,2,0,0,1,0/0,12,2019202000077,深圳,八一,3,3,2,4,0,2
容子峰,25,21,0,0,2,2,4,4,2,0,0,1,0/0,7,2019202000077,深圳,八一,2,3,1,2,0,0
白昊天,10,7,0,0,0,0,3,0,0,0,0,2,0/0,4,2019202000077,深圳,八一,2,2,0,0,0,1
杨林祎,6,4,0,0,2,0,1,1,1,0,0,1,0/0,1,2019202000077,深圳,八一,0,0,0,1,1,2
孟铎,3,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,深圳,八一,0,0,0,0,0,0
于德豪,19,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,深圳,八一,0,0,0,0,0,0
卢鹏羽,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,深圳,八一,0,0,0,0,0,0
穆罕默德,15,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,深圳,八一,0,0,0,0,0,0
陈柏石,34,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,深圳,八一,0,0,0,0,0,0
李想,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,深圳,八一,0,0,0,0,0,0
赵义明,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,深圳,八一,0,0,0,0,0,0
韩驭丰,14,5,0,1,0,1,0,0,1,0,0,0,0/0,0,2019202000077,深圳,八一,0,0,0,1,0,0
付豪,1,23,1,4,7,1,2,0,1,0,0,3,0/0,13,2019202000077,八一,深圳,6,15,0,0,1,1
雷蒙,11,30,1,2,5,3,2,0,2,0,0,3,0/0,10,2019202000077,八一,深圳,3,8,1,2,1,2
田宇翔,7,23,1,0,1,1,1,0,0,0,0,1,0/0,9,2019202000077,八一,深圳,3,9,1,1,0,0
许钟豪,27,26,1,1,8,0,6,0,1,0,0,2,0/0,4,2019202000077,八一,深圳,2,4,0,0,0,0
王俊杰,3,24,1,2,1,1,4,1,0,0,0,2,0/0,4,2019202000077,八一,深圳,1,3,0,0,2,2
郭昊文,6,31,0,0,3,2,3,3,3,0,2,6,0/0,21,2019202000077,八一,深圳,7,10,1,6,4,4
宁鸿宇,16,18,0,0,4,0,2,0,2,0,1,0,0/0,8,2019202000077,八一,深圳,1,3,2,2,0,0
阿尔斯兰,5,17,0,0,0,0,1,1,1,0,0,2,0/0,6,2019202000077,八一,深圳,0,1,2,7,0,0
罗凯文,17,12,0,0,0,0,0,0,0,0,0,3,0/0,3,2019202000077,八一,深圳,0,1,0,2,3,4
石颜博,18,11,0,1,1,0,3,1,0,0,0,1,0/0,2,2019202000077,八一,深圳,1,2,0,0,0,0
余晨,15,14,0,1,0,1,1,0,0,0,0,0,0/0,2,2019202000077,八一,深圳,1,6,0,2,0,0
韩硕,33,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,八一,深圳,0,0,0,0,0,0
张旭,13,5,0,0,0,0,1,0,1,0,0,0,0/0,0,2019202000077,八一,深圳,0,0,0,0,0,0
马泳,25,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,八一,深圳,0,0,0,0,0,0
张祖铭,20,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,八一,深圳,0,0,0,0,0,0
刘航初,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,八一,深圳,0,0,0,0,0,0
邹雨宸,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,八一,深圳,0,0,0,0,0,0
缪光旸,21,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000077,八一,深圳,0,0,0,0,0,0
约瑟夫-杨,3,44,1,1,3,10,3,0,4,0,0,7,0/0,44,2019202000078,同曦,山西,10,13,5,9,9,9
雅克查理,88,35,1,2,4,2,2,0,1,1,0,1,0/0,29,2019202000078,同曦,山西,5,7,6,8,1,1
宋建骅,8,25,1,0,2,2,5,1,2,0,0,1,0/0,9,2019202000078,同曦,山西,1,1,2,6,1,2
郭一飞,10,20,1,2,1,0,4,3,0,0,0,2,0/0,5,2019202000078,同曦,山西,1,5,1,2,0,0
王睿,21,12,1,0,1,1,5,1,0,0,0,1,0/0,2,2019202000078,同曦,山西,1,3,0,1,0,0
何敬佳,20,26,0,1,2,3,4,0,1,0,0,1,0/0,11,2019202000078,同曦,山西,5,9,0,1,1,1
于长春,6,31,0,0,3,1,3,0,0,0,0,1,0/0,10,2019202000078,同曦,山西,2,2,2,3,0,0
哈达迪,15,23,0,1,8,7,5,1,2,2,1,5,0/0,9,2019202000078,同曦,山西,3,3,0,1,3,3
卢伟,12,6,0,0,0,0,1,0,0,0,0,1,0/0,5,2019202000078,同曦,山西,0,1,1,2,2,2
买尔丹,33,9,0,1,0,1,5,0,2,0,0,2,0/0,3,2019202000078,同曦,山西,1,1,0,0,1,2
乔文瀚,9,3,0,1,0,0,1,0,0,0,0,0,0/0,0,2019202000078,同曦,山西,0,1,0,0,0,0
冯欣,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,同曦,山西,0,0,0,0,0,0
李泓澎,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,同曦,山西,0,0,0,0,0,0
李盛东,77,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,同曦,山西,0,0,0,0,0,0
孙思尧,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,同曦,山西,0,0,0,0,0,0
张韩,29,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,同曦,山西,0,0,0,0,0,0
李柏润,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,同曦,山西,0,0,0,0,0,0
富兰克林,11,32,1,3,2,6,4,3,3,0,0,14,0/0,35,2019202000078,山西,同曦,7,10,3,7,12,15
原帅,7,43,1,0,1,1,4,0,0,0,0,4,0/0,22,2019202000078,山西,同曦,3,5,4,6,4,7
任骏威,10,42,1,2,6,4,2,1,1,0,0,6,0/0,19,2019202000078,山西,同曦,6,9,0,1,7,8
葛昭宝,35,22,1,0,3,2,3,0,0,0,0,0,0/0,9,2019202000078,山西,同曦,3,10,1,1,0,0
刘冠岑,17,33,1,1,1,1,2,0,0,0,0,3,0/0,4,2019202000078,山西,同曦,1,1,0,0,2,5
闫鹏飞,9,23,0,2,1,0,6,1,3,0,0,6,0/0,24,2019202000078,山西,同曦,9,12,1,1,3,6
滕贺麒,8,14,0,0,2,1,1,0,0,0,0,1,0/0,4,2019202000078,山西,同曦,1,1,0,0,2,2
刘春庆,6,14,0,1,1,4,1,0,0,0,0,2,0/0,2,2019202000078,山西,同曦,1,2,0,0,0,2
埃里克-莫兰德,3,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,山西,同曦,0,0,0,0,0,0
卫猛,19,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,山西,同曦,0,0,0,0,0,0
邢志强,12,6,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,山西,同曦,0,2,0,2,0,0
张泽龙,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,山西,同曦,0,0,0,0,0,0
郭晓鹏,1,1,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,山西,同曦,0,0,0,0,0,0
田桂森,0,4,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,山西,同曦,0,0,0,0,0,0
张涵钧,25,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000078,山西,同曦,0,0,0,0,0,0
郭艾伦,13,35,1,0,3,5,4,2,3,0,0,7,0/0,21,2019202000079,辽宁,北京,4,8,3,6,4,6
韩德君,55,22,1,1,7,0,3,0,0,1,1,4,0/0,16,2019202000079,辽宁,北京,6,8,0,0,4,4
贺天举,6,16,1,0,1,0,3,0,0,0,0,1,0/0,15,2019202000079,辽宁,北京,2,2,3,4,2,2
赵继伟,3,26,1,0,1,3,2,3,2,1,0,1,0/0,13,2019202000079,辽宁,北京,1,1,3,6,2,2
史蒂芬森,1,34,1,0,8,6,4,0,1,1,1,2,0/0,6,2019202000079,辽宁,北京,2,6,0,2,2,2
巴斯,30,32,0,2,10,2,0,2,1,3,5,2,0/0,22,2019202000079,辽宁,北京,9,12,0,0,4,4
刘志轩,11,27,0,1,2,8,2,0,1,0,0,3,0/0,9,2019202000079,辽宁,北京,0,0,2,3,3,4
高诗岩,0,17,0,0,1,2,0,1,1,0,0,0,0/0,7,2019202000079,辽宁,北京,2,3,1,5,0,0
马壮,8,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,辽宁,北京,0,0,0,0,0,0
王化东,32,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,辽宁,北京,0,0,0,0,0,0
孙锴祺,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,辽宁,北京,0,0,0,0,0,0
郭旭,15,2,0,0,0,0,1,0,0,0,0,0,0/0,0,2019202000079,辽宁,北京,0,0,0,0,0,0
丛明晨,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,辽宁,北京,0,0,0,0,0,0
李晓旭,22,23,0,0,3,0,3,1,2,0,0,1,0/0,0,2019202000079,辽宁,北京,0,1,0,4,0,2
刘雁宇,17,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,辽宁,北京,0,0,0,0,0,0
卢梓杰,28,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,辽宁,北京,0,0,0,0,0,0
鄢手骐,36,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,辽宁,北京,0,0,0,0,0,0
林书豪,7,33,1,0,6,5,3,4,2,0,0,12,0/0,29,2019202000079,北京,辽宁,8,17,2,5,7,8
翟晓川,20,36,1,3,7,3,3,1,2,0,1,3,0/0,19,2019202000079,北京,辽宁,6,8,2,3,1,2
王骁辉,77,22,1,0,1,0,3,0,0,0,0,0,0/0,6,2019202000079,北京,辽宁,0,1,2,6,0,0
常林,21,12,1,0,2,0,2,0,0,0,0,0,0/0,0,2019202000079,北京,辽宁,0,1,0,0,0,0
丘天,19,7,1,0,1,0,1,0,0,0,0,0,0/0,0,2019202000079,北京,辽宁,0,1,0,0,0,0
刘晓宇,10,19,0,0,1,3,1,2,3,0,0,3,0/0,14,2019202000079,北京,辽宁,3,6,2,4,2,6
汉密尔顿,41,37,0,2,5,0,3,0,3,1,2,3,0/0,7,2019202000079,北京,辽宁,3,8,0,1,1,1
朱彦西,13,24,0,0,0,1,1,0,0,0,0,0,0/0,6,2019202000079,北京,辽宁,0,1,2,7,0,0
方硕,8,25,0,0,2,2,2,2,0,0,0,1,0/0,6,2019202000079,北京,辽宁,2,6,0,2,2,2
张才仁,16,2,0,0,0,0,0,0,1,0,0,0,0/0,2,2019202000079,北京,辽宁,1,1,0,0,0,0
段江鹏,11,6,0,0,0,0,0,0,0,0,0,0,0/0,2,2019202000079,北京,辽宁,1,1,0,0,0,0
张卓,22,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,北京,辽宁,0,0,0,0,0,0
孙昊锋,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,北京,辽宁,0,0,0,0,0,0
赵晏满,1,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,北京,辽宁,0,0,0,0,0,0
王旭,4,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,北京,辽宁,0,0,0,0,0,0
周仪翔,27,11,0,0,0,1,2,0,0,0,0,0,0/0,0,2019202000079,北京,辽宁,0,0,0,1,0,0
孙晨然,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000079,北京,辽宁,0,0,0,0,0,0
琼斯,55,43,1,1,6,6,4,1,4,1,1,10,0/0,34,2019202000080,吉林,北控,7,19,2,7,14,16
崔晋铭,5,33,1,2,3,0,2,1,3,0,0,5,0/0,12,2019202000080,吉林,北控,3,3,0,3,6,9
钟诚,12,38,1,1,6,1,4,4,1,1,0,3,0/0,4,2019202000080,吉林,北控,2,5,0,4,0,0
姜宇星,13,26,1,2,2,3,2,0,1,0,0,2,0/0,4,2019202000080,吉林,北控,1,3,0,0,2,2
张彪,14,11,1,0,0,1,5,1,1,0,0,1,0/0,2,2019202000080,吉林,北控,1,6,0,0,0,0
霍尔曼,32,28,0,2,6,0,4,1,1,0,2,1,0/0,14,2019202000080,吉林,北控,7,9,0,0,0,0
姜伟泽,11,31,0,0,5,2,0,2,0,0,0,1,0/0,10,2019202000080,吉林,北控,1,4,2,5,2,2
李安,4,12,0,0,3,0,1,0,0,0,1,0,0/0,2,2019202000080,吉林,北控,1,3,0,0,0,0
柴长易,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,吉林,北控,0,0,0,0,0,0
付博文,3,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,吉林,北控,0,0,0,0,0,0
刘天意,1,4,0,0,1,0,0,0,0,0,0,0,0/0,0,2019202000080,吉林,北控,0,0,0,0,0,0
孔德高,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,吉林,北控,0,0,0,0,0,0
郭金林,21,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,吉林,北控,0,0,0,0,0,0
廉明,44,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,吉林,北控,0,0,0,0,0,0
代怀博,36,10,0,0,0,0,1,1,1,0,0,0,0/0,0,2019202000080,吉林,北控,0,0,0,3,0,0
夏钰博,15,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,吉林,北控,0,0,0,0,0,0
耿铭旸,33,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,吉林,北控,0,0,0,0,0,0
桑尼,7,27,1,2,5,0,1,1,0,0,0,4,0/0,13,2019202000080,北控,吉林,5,12,0,3,3,4
孙悦,9,31,1,0,2,3,2,0,0,0,0,1,0/0,12,2019202000080,北控,吉林,2,4,2,6,2,2
王子瑞,1,29,1,4,2,1,4,0,2,0,0,1,0/0,9,2019202000080,北控,吉林,3,8,1,4,0,0
弗格,18,40,1,0,8,6,4,1,4,1,0,9,0/0,7,2019202000080,北控,吉林,1,3,0,5,5,9
王少杰,14,20,1,2,4,1,2,1,1,0,1,1,0/0,4,2019202000080,北控,吉林,2,4,0,1,0,0
贾森-汤普森,6,31,0,6,10,2,2,1,2,0,2,3,0/0,15,2019202000080,北控,吉林,7,14,0,0,1,2
张帆,3,21,0,0,1,3,1,2,1,0,0,0,0/0,11,2019202000080,北控,吉林,1,1,3,5,0,0
宗赞,13,9,0,1,2,0,2,0,0,1,0,2,0/0,5,2019202000080,北控,吉林,1,3,1,3,0,0
孙桐林,55,13,0,2,0,0,4,0,4,0,0,1,0/0,2,2019202000080,北控,吉林,0,1,0,0,2,2
班铎,29,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,北控,吉林,0,0,0,0,0,0
常亚松,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,北控,吉林,0,0,0,0,0,0
王向彬,23,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,北控,吉林,0,0,0,0,0,0
陈子安,20,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,北控,吉林,0,0,0,0,0,0
陈金龙,33,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,北控,吉林,0,0,0,0,0,0
许梦君,19,3,0,0,0,0,0,0,2,0,0,0,0/0,0,2019202000080,北控,吉林,0,0,0,0,0,0
景浩扬,12,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,北控,吉林,0,0,0,0,0,0
于梁,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,北控,吉林,0,0,0,0,0,0
高尚,27,10,0,0,0,0,1,1,2,0,0,0,0/0,0,2019202000080,北控,吉林,0,1,0,1,0,0
王征,28,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,北控,吉林,0,0,0,0,0,0
孟博龙,4,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000080,北控,吉林,0,0,0,0,0,0
拉杜利察,13,35,1,3,5,4,3,0,2,3,2,11,0/0,31,2019202000081,江苏,山东,9,16,1,3,10,11
吴冠希,11,32,1,4,4,1,4,1,1,1,3,2,0/0,15,2019202000081,江苏,山东,7,10,0,0,1,3
易立,8,32,1,0,3,7,3,1,2,1,0,1,0/0,7,2019202000081,江苏,山东,1,4,1,3,2,2
史鸿飞,4,28,1,0,1,3,2,0,0,0,0,2,0/0,3,2019202000081,江苏,山东,0,0,1,3,0,0
孙鑫,10,3,1,0,0,0,1,0,0,1,0,0,0/0,0,2019202000081,江苏,山东,0,0,0,0,0,0
吉布森,22,32,0,0,4,5,2,2,0,0,0,6,0/0,23,2019202000081,江苏,山东,4,9,4,8,3,6
王洪,9,22,0,0,0,0,1,4,1,0,0,1,0/0,7,2019202000081,江苏,山东,3,3,0,4,1,2
侯逸凡,31,23,0,0,2,0,4,0,0,0,1,2,0/0,7,2019202000081,江苏,山东,2,3,1,3,0,1
柳伟,15,23,0,0,3,2,6,0,2,1,0,1,0/0,2,2019202000081,江苏,山东,1,3,0,0,0,0
赵旭昕,77,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,江苏,山东,0,0,0,0,0,0
赵率舟,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,江苏,山东,0,0,0,0,0,0
吴俣成,27,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,江苏,山东,0,0,0,0,0,0
黄荣奇,1,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,江苏,山东,0,0,0,0,0,0
刘宇轩,21,3,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,江苏,山东,0,0,0,0,0,0
蒋浩然,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,江苏,山东,0,0,0,0,0,0
刘剑阁,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,江苏,山东,0,0,0,0,0,0
张稀然,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,江苏,山东,0,0,0,0,0,0
哈德森,0,34,1,0,3,5,3,2,4,0,0,6,0/0,24,2019202000081,山东,江苏,3,8,4,11,6,6
侯沛佐,10,28,1,1,4,0,5,2,2,0,0,1,0/0,14,2019202000081,山东,江苏,2,5,3,3,1,2
贾诚,23,10,1,2,3,1,2,0,1,0,0,1,0/0,5,2019202000081,山东,江苏,2,3,0,0,1,2
吴轲,15,37,1,0,4,1,5,1,2,2,0,1,0/0,4,2019202000081,山东,江苏,1,8,0,0,2,2
陈培东,44,6,1,0,0,1,0,0,0,0,0,0,0/0,0,2019202000081,山东,江苏,0,0,0,1,0,0
詹姆斯-梅斯,40,33,0,9,9,1,2,0,4,0,0,5,0/0,23,2019202000081,山东,江苏,8,13,0,0,7,8
李敬宇,8,25,0,1,3,2,2,0,0,0,0,3,0/0,16,2019202000081,山东,江苏,2,3,4,7,0,0
张庆鹏,9,34,0,1,1,7,2,2,1,1,0,7,0/0,7,2019202000081,山东,江苏,1,1,0,5,5,5
张辉,4,19,0,0,2,2,5,0,1,0,0,1,0/0,3,2019202000081,山东,江苏,0,2,1,2,0,0
刘大鹏,1,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,山东,江苏,0,0,0,0,0,0
王汝恒,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,山东,江苏,0,0,0,0,0,0
陶汉林,20,10,0,0,0,0,0,0,0,0,0,1,0/0,0,2019202000081,山东,江苏,0,2,0,0,0,0
王冠翔,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,山东,江苏,0,0,0,0,0,0
田嘉夫,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,山东,江苏,0,0,0,0,0,0
孙贺男,31,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,山东,江苏,0,0,0,0,0,0
朱荣振,35,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,山东,江苏,0,0,0,0,0,0
李泓翰,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,山东,江苏,0,0,0,0,0,0
马光翰,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000081,山东,江苏,0,0,0,0,0,0
艾伦-杰克逊,6,36,1,0,1,12,4,0,1,0,0,4,0/0,18,2019202000082,广厦,浙江,7,9,0,0,4,5
苏若禹,5,23,1,2,3,0,3,1,0,0,0,4,0/0,10,2019202000082,广厦,浙江,4,8,0,0,2,4
胡金秋,21,30,1,3,5,1,0,2,0,1,0,2,0/0,10,2019202000082,广厦,浙江,4,10,0,1,2,2
赵岩昊,25,21,1,0,1,1,5,2,2,0,0,4,0/0,8,2019202000082,广厦,浙江,0,1,2,5,2,2
刘铮,11,37,1,1,7,5,2,6,2,1,1,3,0/0,7,2019202000082,广厦,浙江,2,5,1,2,0,0
法里德,3,32,0,3,8,1,1,1,4,3,1,8,0/0,14,2019202000082,广厦,浙江,6,16,0,2,2,7
孙铭徽,17,27,0,0,2,2,3,4,2,0,0,3,0/0,13,2019202000082,广厦,浙江,2,3,2,3,3,4
朱俊龙,23,18,0,0,0,0,4,2,0,1,1,2,0/0,9,2019202000082,广厦,浙江,2,2,1,1,2,2
李金效,13,3,0,0,1,0,2,0,0,0,0,0,0/0,4,2019202000082,广厦,浙江,2,2,0,0,0,0
赵嘉仁,32,2,0,1,0,1,0,0,0,0,0,2,0/0,4,2019202000082,广厦,浙江,0,0,0,1,4,4
赵天熠,15,6,0,0,0,0,1,0,0,0,0,1,0/0,2,2019202000082,广厦,浙江,1,1,0,0,0,2
李京龙,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,广厦,浙江,0,0,0,0,0,0
原晨云,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,广厦,浙江,0,0,0,0,0,0
赵嘉义,35,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,广厦,浙江,0,0,0,0,0,0
吴羽佳,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,广厦,浙江,0,0,0,0,0,0
杜金伦,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,广厦,浙江,0,0,0,0,0,0
朱旭航,21,23,1,3,4,1,4,0,4,0,0,1,0/0,8,2019202000082,浙江,广厦,1,2,2,6,0,0
张大宇,24,35,1,3,5,0,3,1,0,1,1,3,0/0,6,2019202000082,浙江,广厦,3,7,0,1,0,0
程帅澎,6,31,1,1,0,1,3,2,4,0,0,3,0/0,6,2019202000082,浙江,广厦,2,5,0,3,2,4
邓蒙,12,33,1,0,5,5,3,1,5,0,0,7,0/0,6,2019202000082,浙江,广厦,1,6,0,4,4,4
吴前,33,18,1,1,0,2,3,1,3,0,0,1,0/0,0,2019202000082,浙江,广厦,0,2,0,2,0,0
兰兹博格,1,32,0,2,9,2,3,1,2,0,0,5,0/0,23,2019202000082,浙江,广厦,9,16,1,4,2,2
付磊,3,16,0,0,0,0,1,0,1,0,0,1,0/0,14,2019202000082,浙江,广厦,3,4,2,4,2,3
陆文博,8,7,0,1,0,0,0,0,0,0,0,2,0/0,5,2019202000082,浙江,广厦,2,2,0,0,1,4
赖俊豪,17,14,0,0,2,0,6,0,1,1,0,1,0/0,4,2019202000082,浙江,广厦,0,0,1,2,1,2
刘泽一,10,11,0,1,0,0,2,1,0,1,0,0,0/0,2,2019202000082,浙江,广厦,1,1,0,0,0,0
张正昕,28,10,0,1,3,0,2,0,0,0,0,1,0/0,1,2019202000082,浙江,广厦,0,1,0,0,1,2
王奕博,15,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,浙江,广厦,0,0,0,0,0,0
林孝天,5,4,0,1,0,1,3,0,2,0,0,0,0/0,0,2019202000082,浙江,广厦,0,0,0,1,0,0
白杰,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,浙江,广厦,0,0,0,0,0,0
李耀强,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,浙江,广厦,0,0,0,0,0,0
孙岩松,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,浙江,广厦,0,0,0,0,0,0
王仔路,23,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,浙江,广厦,0,0,0,0,0,0
鞠鹏,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,浙江,广厦,0,0,0,0,0,0
刘育辰,30,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000082,浙江,广厦,0,0,0,0,0,0
亚当斯,4,36,1,1,6,8,3,1,1,1,0,10,0/0,46,2019202000083,青岛,四川,5,9,8,13,12,15
王庆明,32,22,1,0,4,1,2,2,0,0,0,4,0/0,18,2019202000083,青岛,四川,3,5,3,5,3,4
杨金蒙,7,14,1,1,0,1,6,0,0,0,0,3,0/0,9,2019202000083,青岛,四川,3,3,0,2,3,3
赵泰隆,8,33,1,0,1,0,2,0,0,0,0,0,0/0,8,2019202000083,青岛,四川,1,2,2,5,0,0
赵戌宏,20,16,1,2,4,1,1,0,1,1,0,2,0/0,4,2019202000083,青岛,四川,1,2,0,0,2,4
约翰逊,41,31,0,5,13,2,3,0,2,6,0,8,0/0,20,2019202000083,青岛,四川,7,9,0,0,6,9
焦海龙,17,21,0,0,8,0,1,1,0,0,1,2,0/0,9,2019202000083,青岛,四川,4,5,0,2,1,1
林韦翰,16,15,0,0,1,2,1,0,2,0,0,1,0/0,7,2019202000083,青岛,四川,0,1,2,3,1,2
赵大鹏,30,18,0,0,2,2,5,0,1,1,0,1,0/0,6,2019202000083,青岛,四川,2,2,0,1,2,2
翟逸,33,22,0,0,4,1,5,1,1,0,0,3,0/0,5,2019202000083,青岛,四川,1,4,1,2,0,3
刘传兴,21,4,0,0,2,0,0,0,0,1,0,0,0/0,2,2019202000083,青岛,四川,1,2,0,0,0,0
邵英伦,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000083,青岛,四川,0,0,0,0,0,0
张骋宇,6,4,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000083,青岛,四川,0,1,0,1,0,0
许家晗,3,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000083,青岛,四川,0,0,0,0,0,0
周湛东,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000083,青岛,四川,0,0,0,0,0,0
王睿泽,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000083,青岛,四川,0,0,0,0,0,0
杨凯,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000083,青岛,四川,0,0,0,0,0,0
张昊,55,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000083,青岛,四川,0,0,0,0,0,0
史文龙,26,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000083,青岛,四川,0,0,0,0,0,0
丁皓然,35,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000083,青岛,四川,0,0,0,0,0,0
福特森,4,42,1,4,5,6,2,0,3,0,0,14,0/0,38,2019202000083,四川,青岛,6,18,5,14,11,17
李原宇,15,35,1,1,6,1,3,1,0,1,0,0,0/0,15,2019202000083,四川,青岛,6,11,1,1,0,0
